,,,,,,,,,,,,,,,,,,,,
,2466,2480,56,1,164,62,222.8,80.0406077546296,1.209,0.135364,5.74590659848425,5.90944045280115,65,1,15.0406077546296,0.151925330854844,4.46391886755534,30.1590992,apple watch,Lying
,2467,2481,56,1,164,62,330.2,81.6278252314815,0.204,0.199606,5.74590659848425,5.90944045280115,65,1,16.6278252314815,0.167957830621025,4.71180776397333,65.9099012,apple watch,Lying
,2468,2482,56,1,164,62,437.6,83.2150427083333,1.382,0.263848,5.74590659848425,5.90944045280115,65,0.237863863308575,18.2150427083333,0.183990330387205,4.55275227787982,115.4598848,apple watch,Lying
,2469,2483,56,1,164,62,545,84.8022601851852,0.225333333333333,0.32809,5.74590659848425,5.90944045280115,65,-0.294194144136511,19.8022601851852,0.200022830153385,4.80553955582025,178.80905,apple watch,Sitting
,2470,2484,56,1,164,62,437.1,86.389477662037,0.2388,0.263384,5.74590659848425,5.90944045280115,65,-0.687798358752893,21.389477662037,0.216055329919566,4.80553955582025,115.1251464,apple watch,Sitting
,2471,2485,56,1,164,62,329.2,87.9766951388889,0.252166666666667,0.198678,5.74590659848425,5.90944045280115,65,-0.882117765835861,22.9766951388889,0.232087829685746,4.80553955582025,65.4047976,apple watch,Sitting
,2472,2486,56,1,164,62,221.3,89.5639126157407,0.2758,0.133972,5.74590659848425,5.90944045280115,65,-0.94141151284286,24.5639126157407,0.248120329451926,4.80553955582025,29.6480036,apple watch,Sitting
,2473,2487,56,1,164,62,113.4,91.1511300925926,0.287333333333333,0.069266,5.74590659848425,5.90944045280115,65,-0.868422478142123,26.1511300925926,0.264152829218107,4.12497579287252,7.8547644,apple watch,Sitting
,2474,2488,56,1,164,62,5.5,92.7383475694444,0.1915,0.00456,5.74590659848425,5.90944045280115,65,-0.514468113428587,27.7383475694444,0.280185328984287,4.68910213676834,0.02508,apple watch,Self Pace walk
,2475,2489,56,1,164,62,5.4,94.3255650462963,0.252166666666667,0.004346,5.74590659848425,5.90944045280115,65,-0.225195180626917,29.3255650462963,0.296217828750468,5.34698530377811,0.0234684,apple watch,Self Pace walk
,2476,2490,56,1,164,62,5.17391304347826,95.9127825231481,0.252,0.00430130434782609,5.74590659848425,5.90944045280115,65,-0.0424143109042365,30.9127825231481,0.312250328516648,6.35285068043038,0.0222545746691872,apple watch,Self Pace walk
,2477,2491,56,1,164,62,5.125,97.5,0.248166666666667,0.00428,5.74590659848425,5.90944045280115,65,-0.0042549630615677,32.5,0.328282828282828,7.46448378015518,0.021935,apple watch,Self Pace walk
,2478,2492,56,1,164,62,5.08333333333333,89.6666666666667,0.245,0.00408875,5.74590659848425,5.90944045280115,65,-0.186977409095566,24.6666666666667,0.249158249158249,8.48758293336399,0.0207844791666667,apple watch,Self Pace walk
,2479,2493,56,1,164,62,59.2962962962963,81.8333333333333,0.245,0.0345737037037037,5.74590659848425,5.90944045280115,65,-0.0950444786546441,16.8333333333333,0.17003367003367,9.25384658102012,2.05009257887517,apple watch,Self Pace walk
,2480,2494,56,1,164,62,5.125,81.75,0.258333333333333,0.00389083333333333,5.74590659848425,5.90944045280115,65,-0.000352463450520623,16.75,0.169191919191919,9.57912398184537,0.0199405208333333,apple watch,Self Pace walk
,2481,2495,56,1,164,62,5.21739130434783,79.3571428571429,0.252,0.00396521739130435,5.74590659848425,5.90944045280115,65,0.00229116576210162,14.3571428571429,0.145021645021645,9.19880848813643,0.0206880907372401,apple watch,Self Pace walk
,2482,2496,56,1,164,62,5.21739130434783,76.9642857142857,0.252,0.00399782608695652,5.74590659848425,5.90944045280115,65,-0.0496556627313582,11.9642857142857,0.120851370851371,7.57325482949848,0.0208582230623819,apple watch,Self Pace walk
,2483,2497,56,1,164,62,4.8695652173913,74.5714285714286,0.252,0.00370086956521739,5.74590659848425,5.90944045280115,65,-0.136306512119319,9.57142857142857,0.0966810966810967,6.51635102552269,0.0180216257088847,apple watch,Self Pace walk
,2484,2498,56,1,164,62,5.17391304347826,72.1785714285714,0.252,0.00393217391304348,5.74590659848425,5.90944045280115,65,-0.764991445233391,7.17857142857143,0.0725108225108225,6.2601663348255,0.0203447258979206,apple watch,Self Pace walk
,2485,2499,56,1,164,62,4.72727272727273,69.7857142857143,0.225833333333333,0.00359272727272727,5.74590659848425,5.90944045280115,65,-0.777665798807188,4.78571428571428,0.0483405483405483,5.46238036082706,0.0169838016528926,apple watch,Lying
,2486,2500,56,1,164,62,17.8282828282828,67.3928571428571,0.344,0.0108254949494949,5.74590659848425,5.90944045280115,65,-0.778718483951581,2.39285714285714,0.0241702741702741,4.54712818343108,0.192999985715743,apple watch,Lying
,2487,2501,56,1,164,62,30.9292929292929,65,1.2095,0.0180582626262626,5.74590659848425,5.90944045280115,65,-0.651897779883395,0,0,3.56706082124966,0.558529294561779,apple watch,Lying
,2488,2502,56,1,164,62,44.030303030303,65,0.748416666666667,0.0252910303030303,5.74590659848425,5.90944045280115,65,-0.52475633963376,0,0,2.57224413874287,1.113571728191,apple watch,Lying
,2489,2503,56,1,164,62,57.1313131313131,65,0.287333333333333,0.032523797979798,5.74590659848425,5.90944045280115,65,-0.384876038043983,0,0,1.61505547737882,1.85812728660341,apple watch,Lying
,2490,2504,56,1,164,62,70.2323232323232,65,0.232,0.0397565656565656,5.74590659848425,5.90944045280115,65,-0.171155617105956,0,0,0.756687868683147,2.792195969799,apple watch,Running 3 METs
,2491,2505,56,1,164,62,83.3333333333333,65,0.252,0.0469893333333333,5.74590659848425,5.90944045280115,65,-0.299303479546315,0,0,3.3203915431768,3.91577777777777,apple watch,Running 3 METs
,2492,2506,56,1,164,62,4.90909090909091,65,0.252166666666667,0.00386090909090909,5.74590659848425,5.90944045280115,65,-0.365813428026358,0,0,7.08695985596081,0.0189535537190083,apple watch,Running 3 METs
,2493,2507,56,1,164,62,5.17391304347826,65,0.252,0.00395391304347826,5.74590659848425,5.90944045280115,65,-0.328157954168532,0,0,18.0173527467273,0.020457202268431,apple watch,Running 3 METs
,2494,2508,56,1,164,62,5,65,0.2495,0.00383458333333333,5.74590659848425,5.90944045280115,65,-0.331062503348031,0,0,21.657670568287,0.0191729166666667,apple watch,Running 3 METs
,2495,2509,56,1,164,62,4.875,65,0.245,0.00384583333333333,5.74590659848425,5.90944045280115,65,-0.276162169149282,0,0,22.7500677654668,0.0187484375,apple watch,Running 3 METs
,2496,2510,56,1,164,62,4.83333333333333,75.5,0.245,0.00367333333333333,5.74590659848425,5.90944045280115,65,0.211150287412523,10.5,0.106060606060606,22.3806985294621,0.0177544444444444,apple watch,Running 3 METs
,2497,2511,56,1,164,62,4.82608695652174,86,0.245,0.00366782608695652,5.74590659848425,5.90944045280115,65,0.177536051181743,21,0.212121212121212,21.1298235781666,0.017701247637051,apple watch,Running 3 METs
,2498,2512,56,1,164,62,5.1,121,0.2495,0.0040305,5.74590659848425,5.90944045280115,65,0.153190888773541,56,0.565656565656566,21.1616299781783,0.02055555,apple watch,Running 3 METs
,2499,2513,56,1,164,62,4.70833333333333,113.95,0.245,0.00366083333333333,5.74590659848425,5.90944045280115,65,0.130248547413067,48.95,0.494444444444444,21.0560978789886,0.0172364236111111,apple watch,Running 3 METs
,2500,2514,56,1,164,62,4.95833333333333,106.9,0.245,0.00392666666666667,5.74590659848425,5.90944045280115,65,0.10859984525708,41.9,0.423232323232323,20.9531272772264,0.0194697222222222,apple watch,Running 3 METs
,2501,2515,56,1,164,62,50.2692307692308,99.85,0.100428571428571,0.0314448148148148,5.74590659848425,5.90944045280115,65,0.108025282834996,34.85,0.352020202020202,22.1424314227439,1.58070665242165,apple watch,Running 3 METs
,2502,2516,56,1,164,62,5.1,92.8,0.061,0.004006,5.74590659848425,5.90944045280115,65,0.130759054438681,27.8,0.280808080808081,23.3125257201369,0.0204306,apple watch,Lying
,2503,2517,56,1,164,62,8,64.75,0.061,0.00688,5.74590659848425,5.90944045280115,65,0.228168909776851,-0.25,-0.00252525252525253,19.9112915297621,0.05504,apple watch,Lying
,2504,2518,56,1,164,62,7.65454545454545,65.8461538461538,0.061,0.00650290909090909,5.74590659848425,5.90944045280115,65,0.246575938624021,0.846153846153797,0.00854700854700805,19.6958113291688,0.0497768132231405,apple watch,Lying
,2505,2519,56,1,164,62,7.30909090909091,65.8181818181818,0.061,0.00612581818181818,5.74590659848425,5.90944045280115,65,0.146905631998996,0.818181818181799,0.00826446280991716,25.205359475861,0.0447741619834711,apple watch,Lying
,2506,2520,56,1,164,62,6.96363636363636,63.4615384615385,0.061,0.00574872727272727,5.74590659848425,5.90944045280115,65,0.51429768145269,-1.5384615384615,-0.0155400155400151,29.7939944092779,0.0400320462809917,apple watch,Lying
,2507,2521,56,1,164,62,6.61818181818182,65.0909090909091,0.1283,0.00537163636363636,5.74590659848425,5.90944045280115,65,0.439138631679309,0.0909090909090935,0.000918273645546399,31.8991422953926,0.0355504661157024,apple watch,Running 5 METs
,2508,2522,56,1,164,62,6.27272727272727,88.8939393939394,0.252166666666667,0.00499454545454545,5.74590659848425,5.90944045280115,65,0.402724830163706,23.8939393939394,0.241352923171105,30.9024975651135,0.0313294214876033,apple watch,Running 5 METs
,2509,2523,56,1,164,62,5.69565217391304,112.69696969697,0.252,0.00469652173913044,5.74590659848425,5.90944045280115,65,0.397777050491161,47.6969696969697,0.481787572696664,28.852266609082,0.0267497542533081,apple watch,Running 5 METs
,2510,2524,56,1,164,62,5.55555555555556,136.5,0.2454,0.00431055555555556,5.74590659848425,5.90944045280115,65,0.39942928870466,71.5,0.722222222222222,26.0734118241373,0.0239475308641976,apple watch,Running 5 METs
,2511,2525,56,1,164,62,50.4166666666667,136.666666666667,0.246666666666667,0.0339220833333333,5.74590659848425,5.90944045280115,65,0.428811313154612,71.666666666667,0.723905723905727,21.6767115599723,1.71023836805555,apple watch,Running 5 METs
,2512,2526,56,1,164,62,5.75,125.111111111111,0.252,0.00488458333333333,5.74590659848425,5.90944045280115,65,0.52886779780064,60.1111111111113,0.607182940516276,15.4271311015246,0.0280863541666667,apple watch,Running 5 METs
,2513,2527,56,1,164,62,5.60869565217391,113.555555555556,0.249666666666667,0.00469826086956522,5.74590659848425,5.90944045280115,65,0.579648279086014,48.5555555555557,0.490460157126825,13.1992555118574,0.0263511153119093,apple watch,Running 5 METs
,2514,2528,56,1,164,62,5.70833333333333,102,0.245,0.0045875,5.74590659848425,5.90944045280115,65,0.529399506720266,37,0.373737373737374,16.3834435921421,0.0261869791666667,apple watch,Running 5 METs
,2515,2529,56,1,164,62,5.58333333333333,105,0.245,0.00478291666666667,5.74590659848425,5.90944045280115,65,0.598685145146445,40,0.404040404040404,16.5729783312529,0.0267046180555556,apple watch,Running 5 METs
,2516,2530,56,1,164,62,5.66666666666667,105,0.245,0.00484333333333333,5.74590659848425,5.90944045280115,65,-0.69955866958891,40,0.404040404040404,15.064485541258,0.0274455555555555,apple watch,Running 5 METs
,2517,2531,56,1,164,62,5.625,105.75,0.245,0.00482583333333333,5.74590659848425,5.90944045280115,65,-0.832370842709593,40.75,0.411616161616162,14.4174402014224,0.0271453125,apple watch,Running 5 METs
,2518,2532,56,1,164,62,5.56521739130435,106.5,0.245,0.00452869565217391,5.74590659848425,5.90944045280115,65,-0.466322753067966,41.5,0.419191919191919,14.4939100900418,0.0252031758034026,apple watch,Running 5 METs
,2519,2533,56,1,164,62,5.5,84.3333333333333,0.250333333333333,0.00394,5.74590659848425,5.90944045280115,65,0.757548120870329,19.3333333333333,0.195286195286195,23.500629307454,0.02167,apple watch,Sitting
,2520,2534,56,1,164,62,9.5,81.0222222222222,0.2362,0.00789,5.74590659848425,5.90944045280115,65,0.382853977462594,16.0222222222222,0.161840628507295,37.6677377437941,0.074955,apple watch,Sitting
,2521,2535,56,1,164,62,13.5,77.7111111111111,0.238666666666667,0.01184,5.74590659848425,5.90944045280115,65,0.360681400125662,12.7111111111111,0.128395061728395,37.852500578807,0.15984,apple watch,Sitting
,2522,2536,56,1,164,62,13.25,74.4,0.239333333333333,0.01164,5.74590659848425,5.90944045280115,65,0.350832601450306,9.40000000000001,0.094949494949495,37.8088539757221,0.15423,apple watch,Sitting
,2523,2537,56,1,164,62,13,114.1,0.225,0.01144,5.74590659848425,5.90944045280115,65,0.341340545904686,49.1,0.495959595959596,37.7598466931582,0.14872,apple watch,Sitting
,2524,2538,56,1,164,62,107.285714285714,153.8,0.236833333333333,0.0937957142857143,5.74590659848425,5.90944045280115,65,0.313652104616883,88.8,0.896969696969697,36.3778571582579,10.0629402040816,apple watch,Running 7 METs
,2525,2539,56,1,164,62,7.625,193.5,0.246,0.00883375,5.74590659848425,5.90944045280115,65,0.297900662547941,128.5,1.2979797979798,34.2242097436723,0.06735734375,apple watch,Running 7 METs
